published_path,split,label,source_id,source_license,privacy_group_id,published_sha256,published_size,orientation,privacy_transform,label_path,label_sha256,target_boxes
datasets/karaagro-faw-larva-det-v2-1/images/train/img_0e983b086f16d611b2e6eaa3.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_5ecf13bebd2f90ba48e18ba3,45b24b93851db6cd72c5b494e23785182eaaf3eb874325ebe3528940c63f5b8e,165456,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_0e983b086f16d611b2e6eaa3.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_28476241bb5a556bc6b6acfe.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_7cf13d14180b834aa46bfcb7,edc11ee6a0942cf242074db881171a4bcac2946c17573e137e7e9185d423bb5c,182682,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_28476241bb5a556bc6b6acfe.txt,99a2c66a49bda18d53e7808d0169c3e4ad4662e0ba9d010e342e3f897767411e,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_884e70a92affadd5840fce5c.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_0fbf243381514da2c6f85a39,ba743de2539bd3a75c982e11a7d58be333cc5fbfa1dc3b195fd21fb42e37a41d,2577291,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_884e70a92affadd5840fce5c.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_00b17eee5b2ae3fc05facf93.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_bfd615c3cb44ad5e5a74561e,08fc41fc1598561efdb72eb0112091dca983bd71f21d39853a2e4a9a9958f5ad,6906880,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_00b17eee5b2ae3fc05facf93.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_d942ff1316f007a1081f42ab.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_71a7044f21ab375d0c053b57,03e17ba7fcc9ab450f34fb80983891881c2517cbbcab489a65353e84c0785453,50942,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_d942ff1316f007a1081f42ab.txt,fee7f93d64331c5e1bdedf967b055106d270c25f48d3048bb14228729dac770e,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_c8903fb0fede60f7edceb9f4.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_949245311c022d24c38d6b00,d7f64ab918a3269dda243bba898143eacc7ee4cd3d7f9498b2bbcde9f0b0b256,2575812,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_c8903fb0fede60f7edceb9f4.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_7f0458f7ae9c0132d6dac9a9.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_acf779dfbb1d8d18eb7c1715,926a5148a0c1b4ccb3b388234b83c9380701f7f7a5d0df4c5c677a3c628d09c6,48632,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_7f0458f7ae9c0132d6dac9a9.txt,bf42bd9d1e57d202c3bb75e2fb1cce5c905dedd36c955b3e9af864f0449ac660,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_8a4f3155b919f2495cff31b8.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_99c83e286fdee645e512d9c8,291700f0da2b7552e7f30cdf9b72df09731a0b5070d25af8f7bb86f93ef9540e,5982317,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_8a4f3155b919f2495cff31b8.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_2042ebf65546652ab4ab42e5.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_a4114497ce6273b18b0cf180,f07b8f8509e8545774afb347c00d144d8466d89a4ceefde525b8c686bc82c205,86702,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_2042ebf65546652ab4ab42e5.txt,846e6e282d978dbeb511b09b81782bbed2e7438cfbbf0222321c4318deacf64f,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_8c9b8d38c32d81aaf39c5371.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_57db017895b4687baf276ccf,5dd2c6817d43ddc97860a97deee3276cad33ebfb83cca0d76cbb62337fcbba9d,46952,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_8c9b8d38c32d81aaf39c5371.txt,cd129c34d8d0e265847a0f315e4d7aa84e7066f95d8cea766fa403b52dd217e8,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_a8e10720ba66500d931f24a6.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_e336504b0ae0ab541acabebb,a78433c23e8c8112f575ca029e78af9bf65431aad3715cf5d9055a15a7b9ea71,98039,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_a8e10720ba66500d931f24a6.txt,bd1ccf71766b5b64b03a65fc3aa869b0e7277158166bbae8deec0cd6084e4c17,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_102dbc65a79a920d9091c2c2.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_640069903d19c1f85ffae259,857475f5d85853d073ff06254ff78cfa44a212e35bac0da33bc751a8a0516d45,1537592,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_102dbc65a79a920d9091c2c2.txt,fd8a4fdba70acc519e10a19cf17cf0705c2d009c535253ee2ab5330345c5bdea,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_9c9de5b3f6747c70e54b631b.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_61dacd41674b893114cbb316,7019ab92dc9aa1b1cdee6c45cfcf5b2f1fb465a589fcf2cebb13a06df88c7082,252175,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_9c9de5b3f6747c70e54b631b.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_aa2ff82d710d61a5e5e0c5bb.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_c2c7d511c190d1f64afa46f3,cab4ff0220867cc3673f75f6e4cc6a3ad77aa04a77eb06a2849d1b34b1a15425,4365955,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_aa2ff82d710d61a5e5e0c5bb.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_e479fbf6c2c99b0e87a1cc37.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_dd93a551a3cf75a3055642e8,15689c94fd5fb4079cf0ace2182145b49a9a4a64aed8378ca5d70b2f6b9fd252,5785203,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_e479fbf6c2c99b0e87a1cc37.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_63c575103ca614ba697e3653.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_090cddd564204ee54d32ef29,9b63bbeb8a1325dacf6d1482a454fa87e590927c998ddbd42d8414e1e80c1a62,1432545,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_63c575103ca614ba697e3653.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_c15982e99ddc5e89d0296fea.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_36bc3d4fbd6fd87c95a35988,f3a710b3c87202aad89b39d3b34b55c44850aaab75424e17e0b4d20264586a92,6246630,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_c15982e99ddc5e89d0296fea.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_774c07e1c061f6d91bfb25cb.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_1127162dcc8f10d5e38e74b5,f66867e01e281a25f6db0bac9f052bf14c385c3218bd8b671b612b0169411904,2159288,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_774c07e1c061f6d91bfb25cb.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_9841eeeac84bf3fa4d73971b.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_86ed0434fbf2246006b49359,a5f07364acf4227cef2b0694484bf5e43188132f7e3094fb72ad9ab2f167769f,1655264,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_9841eeeac84bf3fa4d73971b.txt,2aac1c86c9668b92c4b307ca59f60cdeb8614732635d727a6d22bb948a54f318,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_91d90523ac140ccab9b5fe38.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_41892c57c9e65abcf46ecc24,bee18b265b26a24becd6e73e11e4e21b0be810a2d3712fee6689595e4d968dd2,66793,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_91d90523ac140ccab9b5fe38.txt,984275e67f80a7a249338312d8869475cece0f77eec6dffd6093ee4f63c7aa73,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_71f9f81812aef2b5b2910152.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_7e4153b17fd5c33fc892aff9,09194fab07b36bc277da7d6707aad895b5cd90af95352ca04478abf94213b7b6,1802339,3,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_71f9f81812aef2b5b2910152.txt,88f07adbedd9ea3871a62837f151921010da85a2c6b3baa04fa0629e41a517cf,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_17c2e06d8005ec311f33e38c.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_a72c7cbcfef5c399170fc5a8,032b3c838f5708cd13468906858be14e01784e64433541ec14b7782d37f9f318,4850033,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_17c2e06d8005ec311f33e38c.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_30c920749a4097ba06943f2f.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_e4d8c2c4335a84fd37db465f,9b7f8b39abf1e47e500775f998c719344b2ac2f1ced99ad8e45092e880f42873,1450952,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_30c920749a4097ba06943f2f.txt,1b9aaa623d1b553ecae48a0d452a2566ad47fa78af0f85114e910029148ee2f0,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_99125d08b5b53fc1ec830b18.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_acf9b78d75e2188b76729c3d,4ca8b04c87d01feb2d1b29afdf26abbc3b7cb8f2b6a325aef9cc160db8db52e0,4660519,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_99125d08b5b53fc1ec830b18.txt,d5d99ed49a7f9614354053caca549ed96edb9e7bcbd7cf4194b79b1dd4ac718b,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_87e137e206b4d20bf8d3ae7f.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_f6f1819b63115e08adc4b148,1871325e2182e5efa0f547ba3979d7f99d03d32dac7de910933cb355d70d859a,1968901,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_87e137e206b4d20bf8d3ae7f.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_190178f51954f62f98dfc5f0.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_99fc66c5bed86adc0fc1f222,47eb7f5c9a2cb043a59d056e1289a41b99570efc072ce66e026933eb36803b11,4895303,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_190178f51954f62f98dfc5f0.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_aa3d2388ab0733031e0bb54b.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_fbf2a6f29cb4729ea1444186,5d770f0469fc0d5a54af8d5e94a39f3d9ae98068948d65e89d74c8e0882f7bfc,5050609,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_aa3d2388ab0733031e0bb54b.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_5282e359c23ba917887106e8.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_325ca14579903a98bb8dbdcf,ea8c1120319f94ca34f9a45fdf31714e1cc6f673ec37e2e171c9acbbd5b324d7,4182271,3,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_5282e359c23ba917887106e8.txt,a0d3a0363fc9c70aaee02a7b7d3ab9b31b21fedad7afa10182be969c6c3b5e82,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_f897d855507dc56c5e4972fd.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_68508b85f1e41e872d9dc0f4,de08e02b747663b65452d9f3c4043bc04566f1b47d8775c0c8d062c6d2f59f5f,5868387,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_f897d855507dc56c5e4972fd.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_034825277cafd61e60868e88.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_639f885edcd1435b3e4d3f25,c9fd805123b3e1a01b75e9a8981562da9bc94c2b42d597ab73f10391d01b8562,50636,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_034825277cafd61e60868e88.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_717bc8c2178d7785e3b1c9ca.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_557868024a2f5afe57d81d80,1fdf4985e8e48aa7e8acad35e52d3325b8fe1a9351b747e5f5b72c58b1760140,162295,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_717bc8c2178d7785e3b1c9ca.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_08c2ab8e47292139660b8b63.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_4ee5d9d22670d1dec3fb4427,9e6c9f0dda7861283079b1ac89375df40a971f6d1441a3b56118d5de5c8198d9,4580441,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_08c2ab8e47292139660b8b63.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_ee9f3d7cd93a7bf54ba443a7.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_1ca97e5833c6795c7aa43671,ed4c94ff3decbb4976eb0822f8e49b6bb1f2bca858a83ec1955ca7dd2e1754fc,6202397,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_ee9f3d7cd93a7bf54ba443a7.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_2e647237ba2414eb67d92448.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_16c63080ff414aade7c2e4ca,e2b0b9128ee67155e56442d57e20ac46e7a5c938cb1e850094c9f98a67cd4d59,41771,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_2e647237ba2414eb67d92448.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/val/img_c425c2dfa032e869aea669e0.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_cd2b27e4f2e6aab43d10dbcd,d01295dcf280ee543313ea073299e208498604a4c312004a30d054f2698d450b,4768961,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_c425c2dfa032e869aea669e0.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_31347dda4f3dcee7c1f85fb6.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_9ebfacd3122404a6048137ce,593ea2e80afa71ea2eb086041e8dfe07182025cb9f60e478a3fdce14f61693e3,5997585,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_31347dda4f3dcee7c1f85fb6.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_cb993ebe0b27d566b61291d1.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_9e49963d2b5a89818e90f5b5,8c438fccff7c19da474448db706eb4eb559119af881ea7866fe69327dff65b79,64823,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_cb993ebe0b27d566b61291d1.txt,875d76e572da1f922aebabb7bcd8f250c624e2999700d4d75171c8d588854a70,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_ac610afcb265b262abb1f8da.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_fd121877878804da72de0140,32e65035d5fbb9f13c8d7559c332f4cda70a94d4e089d25fc6114b0b7ceea926,55316,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_ac610afcb265b262abb1f8da.txt,5b26dab39c29f8bfacb8527ca7b0740a70bf053ff0c373fc684f2525d32e27d4,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_c8c2a49c55c0fbbae44c3051.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_055d93f5188f8d0ea8185ef6,507a01468c9de84f4624b0f9b812e702c1f9ae1755beeda4b2eac8c1d20d74a2,30052,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_c8c2a49c55c0fbbae44c3051.txt,0d62660c706783dc21d64e6aa67a1366143f827fe516d2d062b5f8a53fbd3c53,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_6c412fc1446e489971e84938.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_afb0f5f2bee42d0ef847ee75,9c5537c23de7361955388c89cab3d3b62182b5ade2de127291ea28cf9528f5fb,45833,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_6c412fc1446e489971e84938.txt,ddb91e1e4ec727e781d0dde3dbf37de0f7c8eb6ecf0b99c6ea0c2bc1833d4c7f,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_d2aa4fad0df7e2b8d18fa586.jpg,val,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_32dabc7a464194fb4d379098,cc5e7632f9a38476c96e0616c797b8a1db9107d4d43ae3fb31e6f41cb85ea9dc,4338945,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_d2aa4fad0df7e2b8d18fa586.txt,64aa4130916ea5ef5cdc529519e00a1419d72128d14bbf943658256364e51cdd,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_761214edff3e35cb7146d694.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_56520abbe042e9045c51cdd4,c6a8df9c406ab39e348a68b34da5cf3987fdffe305ce22162c3ffd1f4b885cb9,5362300,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_761214edff3e35cb7146d694.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_64957bcdc46c95b69010d249.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_c5e2ba2b5622a358548e0ca9,0669b78c5dc85e575e5f2beb88a5a36c2628385f625865e85f9e3a66cb53500c,85671,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_64957bcdc46c95b69010d249.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_011418adb617573df5b04422.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_58ba5ad7cedd4c624239e1d3,f8bf2d9e90d6bb361b48d14881aba12ed7ef0cc8b3c60804c0d427bb192b9f51,86614,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_011418adb617573df5b04422.txt,dc340c6b398002fd1d1e00db1ae8733cca029975e3e213e8cbe107bdd41ca5c5,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_ca2cd7588901c48e8b304d24.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_987a7490500644dcfdbf4164,c1b835ea6ad108839951acb556cf4b207592260cb8b7217a61dc0383f8fc4a3a,85653,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_ca2cd7588901c48e8b304d24.txt,b3ce63c71cde4379f13bd1b63fedd038a43477cc40b7587a6e3169ad24c7c0b1,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_97668c83b4eeb999eebb9f5a.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_1cb770f96e52221f2007aa09,f2577eb58a9f6e7575de5d02c93886549401783eff39ff1b29076ccdaae65d9a,86522,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_97668c83b4eeb999eebb9f5a.txt,b02cd49c9a578bcac7644ed23b1b574338e119486aca8d46ed6b5a604586f28b,1
datasets/karaagro-faw-larva-det-v2-1/images/val/img_5480c5938556b07788555463.jpg,val,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_acf0a92854d6e94b9aa5a151,67d9a67eaf8b1ac303eb6c3c785543d1c83c735db794ba81ea52d05724dde2be,2097283,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/val/img_5480c5938556b07788555463.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_373ed27365a7297255df02f5.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_6919251a1d7b860b9033c479,03892b53090f7320b89144558c5f7b19965f37ab572aabba77185b52d6fad371,4826608,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_373ed27365a7297255df02f5.txt,dd5eddf582627c7f1bf8cb6d3eba6626ca265194132f06b0ea75db44d681c796,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_56db71d57243c027a6349ae4.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_0f656a392c90f806fe8c2ea9,7da0e61b0754539b47ea6a47a7dad07b89cab342994daa50f38669088094a78a,6752967,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_56db71d57243c027a6349ae4.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/karaagro-faw-larva-det-v2-1/images/train/img_ac7e1f1d48c01c9af7895f13.jpg,train,positive,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_9f2d3dfc626a0683e1696fcf,d2f44c20f61a7f3afe937ab30d20a92ffd0497a75c96c494fbcec22b4f353965,78102,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_ac7e1f1d48c01c9af7895f13.txt,0b84a7de19b797efd27b226b4a7ad784296f9d56a8397db42c4b16d0c3fec607,1
datasets/karaagro-faw-larva-det-v2-1/images/train/img_7f793d6f00bfc1150ffe7e45.jpg,train,negative,harvard_karaagro_v4.1,CC BY (datasheet; version not specified),grp_4060c111bd8b8e77d40ecd3e,f295d05bf3d507da9a7bb07ab2c8feab78c53ae646e24a70012c8325b161b9ef,1000258,3,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/karaagro-faw-larva-det-v2-1/labels/train/img_7f793d6f00bfc1150ffe7e45.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
